customer_id,late_count_3m,loan_total_amount,loan_balance_total,asset_total,completed_term_ratio,credit_score
user_88,0,0,0,10000000,0.7541,990.0
user_89,0,0,0,50000000000,0.3933,990.0
user_90,5,10000000,8713000,10000000,0.1287,413.1
user_91,0,100000000,99640000,10000000,0.0036,300.0
user_92,0,500000000,128099999,50000000,0.7438,300.0
user_93,0,50000000,40690000,50000000000,0.1862,990.0
user_94,0,50000000,47440000,1000000000,0.0512,990.0
user_95,0,500000000,251400000,1000000000,0.4972,860.54
user_96,0,0,0,100000000000,0.3467,990.0
user_97,5,500000000,154100000,500000000,0.6918,674.81
user_98,0,0,0,5000000000,0.1074,990.0
user_99,5,1000000000,867300000,100000000,0.1327,300.0
user_100,0,0,0,100000000000,0.4041,990.0
user_101,5,100000000,47960000,100000000000,0.5204,990.0
user_102,0,0,0,50000000,0.8242,990.0
user_103,5,10000000,4144000,5000000000,0.5856,990.0
user_104,0,0,0,100000000000,0.9026,990.0
user_105,0,0,0,0,0.2178,830.0
user_106,0,1000000000,403800000,1000000000,0.5962,649.22
user_107,0,50000000,17240000,10000000,0.6552,300.0
user_108,5,0,0,10000000,0.7258,990.0
user_109,0,1000000000,11299999,10000000000,0.9887,990.0
user_110,0,0,0,50000000,0.468,990.0
user_111,0,0,0,50000000000,0.3693,990.0
user_112,0,10000000,1478000,100000000,0.8522,990.0
user_113,0,50000000,41160000,1000000000,0.1768,990.0
user_114,5,10000000,9630000,0,0.037,300.0
user_115,0,0,0,100000000000,0.4436,990.0
user_116,0,0,0,100000000000,0.2472,990.0
user_117,0,0,0,50000000,0.3965,990.0
user_118,10,500000000,6950000,100000000,0.9861,300.0
user_119,0,0,0,500000000,0.3485,990.0
user_120,0,500000000,146000000,0,0.708,300.0
user_121,0,0,0,100000000,0.2504,990.0
user_122,0,0,0,500000000,0.3034,990.0
user_123,0,1000000000,756800000,100000000,0.2432,300.0
user_124,0,10000000,4278000,100000000000,0.5722,990.0
user_125,0,100000000,77390000,100000000000,0.2261,990.0
user_126,0,100000000,28159999,5000000000,0.7184,990.0
user_127,5,100000000,31970000,10000000000,0.6803,990.0
user_128,0,50000000,28935000,10000000000,0.4213,990.0
user_129,0,0,0,50000000,0.0256,990.0
user_130,5,0,0,500000000,0.0227,990.0
user_131,0,0,0,100000000000,0.5328,990.0
user_132,0,10000000,1608000,10000000000,0.8392,990.0
user_133,0,500000000,200550000,5000000000,0.5989,990.0
user_134,0,0,0,50000000000,0.4357,990.0
user_135,0,50000000,5895000,100000000000,0.8821,990.0
user_136,0,0,0,5000000000,0.197,990.0
user_137,0,0,0,10000000,0.3594,990.0
user_138,0,10000000,4347000,100000000,0.5653,990.0
user_139,0,1000000000,708299999,10000000000,0.2917,990.0
user_140,5,50000000,114999,50000000000,0.9977,990.0
user_141,0,100000000,54770000,5000000000,0.4523,990.0
user_142,0,0,0,500000000,0.0517,990.0
user_143,0,1000000000,823900000,0,0.1761,300.0
user_144,0,0,0,50000000000,0.5325,990.0
user_145,0,500000000,224949999,1000000000,0.5501,872.47
user_146,0,100000000,1590000,10000000,0.9841,300.0
user_147,0,50000000,20000000,100000000000,0.6,990.0
user_148,0,0,0,100000000000,0.6666,990.0
user_149,0,100000000,78630000,10000000,0.2137,300.0
user_150,0,1000000000,893100000,100000000000,0.1069,990.0
user_151,0,1000000000,398000000,0,0.602,300.0
user_152,5,10000000,1351000,100000000,0.8649,990.0
user_153,0,500000000,206299999,100000000000,0.5874,990.0
user_154,0,50000000,27859999,10000000,0.4428,300.0
user_155,5,50000000,21089999,100000000000,0.5782,990.0
user_156,0,0,0,50000000000,0.4688,990.0
user_157,0,0,0,10000000,0.1419,990.0
user_158,0,0,0,50000000000,0.7412,990.0
user_159,0,1000000000,467000000,0,0.533,300.0
user_160,0,0,0,5000000000,0.3993,990.0
user_161,0,50000000,22020000,1000000000,0.5596,990.0
user_162,0,0,0,1000000000,0.2412,990.0
user_163,5,10000000,5720000,10000000,0.428,553.36
user_164,0,0,0,0,0.6224,830.0
user_165,0,0,0,100000000000,0.2262,990.0
user_166,0,10000000,2510000,10000000000,0.749,990.0
user_167,0,500000000,239500000,10000000000,0.521,990.0
user_168,5,100000000,13829999,10000000,0.8617,300.0
user_169,0,100000000,15280000,100000000,0.8472,767.62
user_170,0,1000000000,505500000,100000000,0.4945,300.0
user_171,0,50000000,40225000,10000000,0.1955,300.0
user_172,0,0,0,50000000000,0.7366,990.0
user_173,5,1000000000,581299999,100000000,0.4187,300.0
user_174,0,100000000,40540000,100000000,0.5946,648.49
user_175,0,500000000,446350000,100000000,0.1073,300.0
user_176,0,0,0,500000000,0.6316,990.0
user_177,0,0,0,100000000000,0.3736,990.0
user_178,0,100000000,66579999,10000000000,0.3342,990.0
user_179,0,0,0,100000000,0.9799,990.0
user_180,0,100000000,56760000,50000000,0.4324,300.0
user_181,0,0,0,0,0.678,830.0
user_182,0,0,0,10000000,0.6277,990.0
user_183,0,10000000,8957000,100000000,0.1043,990.0
user_184,0,100000000,25210000,50000000000,0.7479,990.0
user_185,0,0,0,0,0.3232,830.0
user_186,0,100000000,20109999,1000000000,0.7989,990.0
user_187,0,100000000,39240000,1000000000,0.6076,990.0
user_188,5,0,0,100000000000,0.3171,990.0
user_189,0,0,0,50000000,0.3563,990.0
user_190,0,0,0,100000000000,0.7315,990.0
user_191,0,500000000,224949999,50000000000,0.5501,990.0
user_192,0,100000000,33160000,100000000000,0.6684,990.0
user_193,0,50000000,42085000,50000000,0.1583,445.18
user_194,5,10000000,2129999,0,0.787,300.0
user_195,5,0,0,10000000,0.3204,990.0
user_196,0,100000000,38010000,100000000,0.6199,660.09
user_197,0,500000000,442650000,100000000,0.1147,300.0
user_198,0,0,0,10000000,0.3214,990.0
user_199,0,0,0,100000000000,0.6489,990.0
user_200,0,1000000000,725800000,1000000000,0.2742,499.67
user_201,0,100000000,11970000,1000000000,0.8803,990.0
user_202,0,10000000,3388000,50000000,0.6612,990.0
user_203,0,50000000,6485000,0,0.8703,300.0
user_204,0,0,0,100000000000,0.3954,990.0
user_205,0,100000000,96600000,50000000000,0.034,990.0
user_206,15,0,0,100000000,0.5761,990.0
user_207,0,0,0,50000000000,0.3392,990.0
user_208,5,50000000,27590000,500000000,0.4482,990.0
user_209,10,0,0,5000000000,0.6811,990.0
user_210,0,100000000,29930000,50000000,0.7007,300.0
user_211,0,50000000,48620000,50000000,0.0276,383.41
user_212,5,0,0,10000000000,0.7693,990.0
user_213,0,0,0,0,0.4935,830.0
user_214,0,1000000000,443300000,10000000000,0.5567,990.0
user_215,5,50000000,35100000,10000000000,0.298,990.0
user_216,0,0,0,50000000,0.4208,990.0
user_217,0,1000000000,289599999,0,0.7104,300.0
user_218,0,0,0,50000000000,0.7767,990.0
user_219,5,50000000,30645000,100000000,0.3871,817.46
user_220,0,0,0,5000000000,0.6911,990.0
user_221,5,0,0,50000000000,0.258,990.0
user_222,0,50000000,8400000,50000000,0.832,759.34
user_223,0,100000000,39020000,500000000,0.6098,990.0
user_224,0,500000000,112400000,100000000000,0.7752,990.0
user_225,0,50000000,26139999,50000000,0.4772,594.32
user_226,0,0,0,500000000,0.2291,990.0
user_227,0,0,0,10000000,0.4292,990.0
user_228,5,0,0,100000000,0.3815,990.0
user_229,0,1000000000,667300000,10000000,0.3327,300.0
user_230,0,100000000,78780000,50000000,0.2122,300.0
user_231,0,100000000,24080000,500000000,0.7592,990.0
user_232,0,500000000,456800000,50000000000,0.0864,990.0
user_233,0,500000000,56200000,50000000,0.8876,300.0
user_234,0,0,0,100000000000,0.175,990.0
user_235,5,0,0,1000000000,0.9799,990.0
user_236,0,10000000,114999,100000000,0.9885,990.0
user_237,0,500000000,300800000,100000000,0.3984,300.0
user_238,0,500000000,6099999,100000000000,0.9878,990.0
user_239,0,0,0,100000000000,0.8691,990.0
user_240,0,0,0,500000000,0.0824,990.0
user_241,0,10000000,526999,5000000000,0.9473,990.0
user_242,0,500000000,478750000,100000000,0.0425,300.0
user_243,0,0,0,10000000000,0.1819,990.0
user_244,0,0,0,50000000000,0.5846,990.0
user_245,0,1000000000,919300000,50000000000,0.0807,990.0
user_246,5,500000000,419150000,50000000000,0.1617,990.0
user_247,0,100000000,4649999,10000000,0.9535,300.0
user_248,0,50000000,264999,50000000,0.9947,846.19
user_249,0,0,0,500000000,0.7981,990.0
user_250,0,100000000,48480000,0,0.5152,300.0
user_251,0,100000000,9970000,100000000,0.9003,796.38
user_252,0,1000000000,888100000,500000000,0.1119,300.0
user_253,0,0,0,50000000000,0.9429,990.0
user_254,0,0,0,10000000000,0.3516,990.0
user_255,0,50000000,6924999,0,0.8615,300.0
user_256,0,0,0,50000000,0.6684,990.0
user_257,0,0,0,50000000,0.9603,990.0
user_258,5,500000000,67649999,1000000000,0.8647,930.53
user_259,0,50000000,5604999,100000000,0.8879,955.98
user_260,0,50000000,18410000,100000000,0.6318,890.8
user_261,0,0,0,0,0.8332,833.32
user_262,0,0,0,100000000000,0.7571,990.0
user_263,0,0,0,100000000,0.1616,990.0
user_264,0,1000000000,351400000,0,0.6486,300.0
user_265,5,0,0,500000000,0.1482,990.0
user_266,0,0,0,50000000,0.8695,990.0
user_267,0,1000000000,934100000,100000000000,0.0659,990.0
user_268,0,500000000,6500000,500000000,0.987,842.28
user_269,0,10000000,5993999,50000000,0.4006,990.0
user_270,0,0,0,500000000,0.1706,990.0
user_271,0,0,0,100000000,0.9357,990.0
user_272,0,100000000,95460000,50000000000,0.0454,990.0
user_273,0,50000000,26495000,1000000000,0.4701,990.0
user_274,0,50000000,11490000,100000000000,0.7702,990.0
user_275,5,0,0,10000000,0.3168,990.0
user_276,0,1000000000,471199999,0,0.5288,300.0
user_277,0,0,0,0,0.7004,830.0
user_278,0,0,0,0,0.952,845.2
user_279,0,0,0,50000000000,0.1027,990.0
user_280,0,0,0,500000000,0.1572,990.0
user_281,0,0,0,100000000,0.5089,990.0
user_282,0,0,0,100000000000,0.4185,990.0
user_283,0,0,0,500000000,0.4108,990.0
user_284,0,10000000,7030000,50000000000,0.297,990.0
user_285,0,0,0,50000000,0.5607,990.0
user_286,5,0,0,50000000,0.8833,990.0
user_287,0,500000000,419550000,10000000,0.1609,300.0
user_288,0,0,0,10000000000,0.2153,990.0
user_289,0,100000000,32920000,5000000000,0.6708,990.0
user_290,0,50000000,47190000,10000000,0.0562,300.0
user_291,0,50000000,16310000,100000000,0.6738,900.17
user_292,0,0,0,5000000000,0.3145,990.0
user_293,0,100000000,64210000,0,0.3579,300.0
user_294,0,50000000,29725000,0,0.4055,300.0
user_295,0,50000000,32520000,10000000000,0.3496,990.0
user_296,0,50000000,7940000,1000000000,0.8412,990.0
user_297,0,0,0,10000000,0.9461,990.0
user_298,0,100000000,45199999,100000000000,0.548,990.0
user_299,0,1000000000,418100000,100000000000,0.5819,990.0
user_300,5,0,0,0,0.0705,811.88
user_301,0,0,0,50000000,0.7132,990.0
user_302,0,0,0,100000000,0.5841,990.0
user_303,0,10000000,9496000,500000000,0.0504,990.0
user_304,0,1000000000,801600000,100000000000,0.1984,990.0
user_305,0,0,0,50000000,0.2019,990.0
user_306,5,0,0,500000000,0.171,990.0
user_307,0,1000000000,341400000,5000000000,0.6586,990.0
user_308,0,0,0,50000000000,0.9284,990.0
user_309,0,10000000,2370000,500000000,0.763,990.0
user_310,0,0,0,100000000,0.4774,990.0
user_311,5,0,0,100000000000,0.4041,990.0
user_312,10,0,0,50000000000,0.3865,990.0
user_313,0,0,0,10000000000,0.6012,990.0
user_314,0,0,0,500000000,0.3592,990.0
user_315,0,100000000,77390000,50000000000,0.2261,990.0
user_316,0,100000000,39720000,50000000000,0.6028,990.0
user_317,0,0,0,0,0.3907,830.0
user_318,0,0,0,1000000000,0.0141,990.0
user_319,0,1000000000,977800000,500000000,0.0222,300.0
user_320,5,1000000000,725900000,1000000000,0.2741,481.5
user_321,0,0,0,100000000000,0.5124,990.0
user_322,0,10000000,6457999,50000000,0.3542,988.16
user_323,0,500000000,487950000,50000000,0.0241,300.0
user_324,0,0,0,100000000000,0.2232,990.0
user_325,0,500000000,451800000,500000000,0.0964,415.96
user_326,5,0,0,5000000000,0.9486,990.0
user_327,0,1000000000,687200000,100000000,0.3128,300.0
user_328,0,1000000000,985200000,1000000000,0.0148,377.34
user_329,0,0,0,500000000,0.6606,990.0
user_330,0,0,0,10000000,0.2324,990.0
user_331,0,1000000000,433300000,0,0.5667,300.0
user_332,5,500000000,424650000,1000000000,0.1507,763.37
user_333,0,1000000000,16000000,500000000,0.984,508.13
user_334,0,0,0,50000000000,0.9703,990.0
user_335,0,1000000000,344000000,5000000000,0.656,990.0
user_336,5,500000000,146399999,0,0.7072,300.0
user_337,0,500000000,287050000,100000000000,0.4259,990.0
user_338,0,0,0,1000000000,0.9622,990.0
user_339,0,0,0,5000000000,0.4237,990.0
user_340,0,0,0,50000000,0.2395,990.0
user_341,5,0,0,50000000000,0.1154,990.0
user_342,5,500000000,395950000,10000000,0.2081,300.0
user_343,5,10000000,4278000,0,0.5722,300.0
user_344,0,10000000,7549000,100000000000,0.2451,990.0
user_345,5,50000000,17290000,100000000000,0.6542,990.0
user_346,0,1000000000,617800000,50000000000,0.3822,990.0
user_347,10,0,0,5000000000,0.8869,990.0
user_348,0,0,0,100000000000,0.5585,990.0
user_349,0,100000000,37739999,0,0.6226,300.0
user_350,0,0,0,100000000,0.5566,990.0
user_351,0,0,0,100000000000,0.8856,990.0
user_352,0,1000000000,936600000,50000000,0.0634,300.0
user_353,0,1000000000,932700000,5000000000,0.0673,962.63
user_354,0,500000000,149150000,500000000,0.7017,697.43
user_355,0,0,0,50000000000,0.768,990.0
user_356,0,500000000,283200000,50000000,0.4336,300.0
user_357,0,50000000,32384999,1000000000,0.3523,990.0
user_358,0,0,0,100000000000,0.2779,990.0
user_359,0,0,0,10000000,0.2344,990.0
user_360,0,0,0,50000000,0.912,990.0
user_361,5,0,0,100000000,0.2951,990.0
user_362,0,0,0,1000000000,0.6481,990.0
user_363,0,0,0,0,0.7871,830.0
user_364,0,100000000,97800000,1000000000,0.022,990.0
user_365,0,0,0,100000000,0.0339,990.0
user_366,0,10000000,6669000,10000000000,0.3331,990.0
user_367,0,1000000000,304000000,50000000000,0.696,990.0
user_368,0,0,0,10000000000,0.2608,990.0
user_369,0,50000000,49925000,10000000000,0.0015,990.0
user_370,5,500000000,355950000,10000000,0.2881,300.0
user_371,0,0,0,100000000000,0.0901,990.0
user_372,0,0,0,10000000,0.2194,990.0
user_373,5,10000000,6668000,1000000000,0.3332,990.0
user_374,0,1000000000,871900000,500000000,0.1281,300.0
user_375,0,1000000000,293600000,1000000000,0.7064,699.57
user_376,10,10000000,7441000,50000000000,0.2559,990.0
user_377,0,0,0,100000000000,0.6611,990.0
user_378,0,0,0,5000000000,0.599,990.0
user_379,0,1000000000,101999999,500000000,0.898,423.94
user_380,0,10000000,9121000,100000000000,0.0879,990.0
user_381,0,100000000,78540000,5000000000,0.2146,990.0
user_382,5,0,0,10000000000,0.8652,990.0
user_383,0,0,0,0,0.8221,832.21
user_384,0,500000000,403950000,100000000000,0.1921,990.0
user_385,0,1000000000,892300000,5000000000,0.1077,966.24
user_386,0,1000000000,143800000,100000000,0.8562,300.0
user_387,0,1000000000,821900000,500000000,0.1781,300.0
user_388,0,0,0,10000000,0.8711,990.0
user_389,0,10000000,389000,100000000000,0.9611,990.0
user_390,0,0,0,500000000,0.2208,990.0
user_391,0,0,0,50000000000,0.8404,990.0
user_392,5,50000000,28810000,0,0.4238,300.0
user_393,0,50000000,10560000,50000000,0.7888,736.8
user_394,5,1000000000,592600000,100000000,0.4074,300.0
user_395,5,0,0,50000000000,0.0704,990.0
user_396,5,0,0,10000000,0.7127,990.0
user_397,5,500000000,424650000,5000000000,0.1507,990.0
user_398,5,500000000,36499999,50000000000,0.927,990.0
user_399,0,500000000,291150000,100000000000,0.4177,990.0
user_400,5,500000000,459000000,100000000,0.082,300.0
user_401,0,0,0,500000000,0.2285,990.0
user_402,0,0,0,100000000000,0.8625,990.0
user_403,0,100000000,67890000,100000000,0.3211,521.63
user_404,0,0,0,5000000000,0.8563,990.0
user_405,0,0,0,10000000000,0.1723,990.0
user_406,5,100000000,53180000,10000000000,0.4682,990.0
user_407,0,10000000,1217000,50000000,0.8783,990.0
user_408,10,50000000,47580000,10000000,0.0484,300.0
user_409,0,1000000000,695700000,1000000000,0.3043,513.77
user_410,0,50000000,4504999,0,0.9099,300.0
user_411,0,1000000000,403499999,50000000000,0.5965,990.0
user_412,0,0,0,5000000000,0.7162,990.0
user_413,0,100000000,15790000,10000000000,0.8421,990.0
user_414,0,500000000,238200000,5000000000,0.5236,990.0
user_415,0,500000000,77299999,500000000,0.8454,766.64
user_416,10,0,0,500000000,0.6388,990.0
user_417,0,10000000,3143000,5000000000,0.6857,990.0
user_418,0,0,0,5000000000,0.1529,990.0
user_419,0,100000000,6100000,10000000,0.939,300.0
user_420,0,100000000,20389999,10000000,0.7961,300.0
user_421,0,0,0,5000000000,0.2542,990.0
user_422,5,10000000,4200000,500000000,0.58,990.0
user_423,5,100000000,62349999,10000000,0.3765,300.0
user_424,0,100000000,33960000,0,0.6604,300.0
user_425,0,10000000,62999,50000000000,0.9937,990.0
user_426,5,500000000,477150000,10000000000,0.0457,990.0
user_427,0,0,0,10000000,0.9525,990.0
user_428,0,500000000,463800000,10000000,0.0724,300.0
user_429,0,0,0,50000000,0.4608,990.0
user_430,0,0,0,100000000,0.4821,990.0
user_431,5,500000000,365650000,50000000000,0.2687,990.0
user_432,0,100000000,43330000,1000000000,0.5667,990.0
user_433,0,10000000,1660000,50000000,0.834,990.0
user_434,5,10000000,7060000,10000000000,0.294,990.0
user_435,5,1000000000,929600000,1000000000,0.0704,385.55
user_436,0,0,0,10000000000,0.6323,990.0
user_437,0,500000000,124149999,100000000000,0.7517,990.0
user_438,0,50000000,2274999,10000000,0.9545,300.0
user_439,5,50000000,42025000,10000000000,0.1595,990.0
user_440,10,100000000,9860000,500000000,0.9014,982.61
user_441,0,0,0,100000000000,0.4821,990.0
user_442,5,100000000,76420000,100000000,0.2358,463.53
user_443,0,0,0,50000000,0.9627,990.0
user_444,0,10000000,7616000,50000000000,0.2384,990.0
user_445,0,500000000,133299999,100000000000,0.7334,990.0
user_446,5,500000000,107549999,5000000000,0.7849,990.0
user_447,0,100000000,56950000,5000000000,0.4305,990.0
user_448,0,0,0,1000000000,0.69,990.0
user_449,0,500000000,213750000,50000000000,0.5725,990.0
user_450,0,50000000,40400000,50000000,0.192,461.05
user_451,0,100000000,24009999,0,0.7599,300.0
user_452,0,0,0,5000000000,0.928,990.0
user_453,0,10000000,5114000,50000000000,0.4886,990.0
user_454,0,1000000000,5700000,1000000000,0.9943,845.99
user_455,0,500000000,286000000,100000000000,0.428,990.0
user_456,5,1000000000,520300000,10000000,0.4797,300.0
user_457,0,0,0,10000000000,0.6739,990.0
user_458,5,1000000000,814200000,50000000000,0.1858,990.0
user_459,0,100000000,9809999,100000000000,0.9019,990.0
user_460,0,10000000,1986999,10000000000,0.8013,990.0
user_461,0,10000000,1276000,50000000000,0.8724,990.0
user_462,0,0,0,0,0.6096,830.0
user_463,0,0,0,50000000,0.8837,990.0
user_464,0,1000000000,319999999,50000000,0.68,300.0
user_465,0,0,0,50000000000,0.5116,990.0
user_466,0,0,0,50000000,0.9318,990.0
user_467,0,500000000,280150000,100000000000,0.4397,990.0
user_468,0,1000000000,499399999,0,0.5006,300.0
user_469,0,0,0,50000000,0.1695,990.0
user_470,0,0,0,10000000,0.9477,990.0
user_471,5,10000000,7789000,50000000000,0.2211,990.0
user_472,0,0,0,0,0.2014,830.0
user_473,0,1000000000,898800000,10000000,0.1012,300.0
user_474,0,10000000,5466000,0,0.4534,300.0
user_475,0,0,0,50000000000,0.2736,990.0
user_476,10,10000000,2592000,5000000000,0.7408,990.0
user_477,5,1000000000,692500000,0,0.3075,300.0
user_478,0,0,0,100000000000,0.7208,990.0
user_479,0,0,0,1000000000,0.196,990.0
user_480,5,50000000,38500000,500000000,0.23,990.0
user_481,0,50000000,9689999,100000000000,0.8062,990.0
user_482,0,10000000,6289000,500000000,0.3711,990.0
user_483,0,0,0,100000000,0.1118,990.0
user_484,0,10000000,385999,50000000,0.9614,990.0
user_485,0,0,0,10000000000,0.1774,990.0
user_486,0,1000000000,849800000,5000000000,0.1502,970.04
user_487,0,0,0,500000000,0.3584,990.0
user_488,0,0,0,50000000000,0.0956,990.0
user_489,0,0,0,5000000000,0.1556,990.0
user_490,0,1000000000,153599999,100000000000,0.8464,990.0
user_491,0,10000000,8285000,10000000,0.1715,451.4
user_492,5,500000000,444300000,5000000000,0.1114,990.0
user_493,0,500000000,60000000,5000000000,0.88,990.0
user_494,0,0,0,100000000,0.4438,990.0
user_495,0,500000000,421400000,10000000000,0.1572,990.0
user_496,0,10000000,4185000,100000000,0.5815,990.0
user_497,0,50000000,47925000,5000000000,0.0415,990.0
user_498,0,50000000,28630000,100000000,0.4274,844.73
user_499,0,0,0,10000000000,0.5903,990.0
user_500,0,100000000,4290000,50000000,0.9571,482.25
user_501,0,0,0,10000000,0.3265,990.0
user_502,0,500000000,117450000,100000000000,0.7651,990.0
user_503,0,0,0,1000000000,0.1327,990.0
user_504,0,500000000,283200000,5000000000,0.4336,990.0
user_505,0,50000000,38845000,5000000000,0.2231,990.0
user_506,0,1000000000,507500000,1000000000,0.4925,601.4
user_507,0,0,0,10000000000,0.4172,990.0
user_508,0,50000000,1009999,1000000000,0.9798,990.0
user_509,0,100000000,8250000,1000000000,0.9175,990.0
user_510,0,0,0,50000000,0.5822,990.0
user_511,5,10000000,8235000,10000000,0.1765,435.64
user_512,0,500000000,221499999,5000000000,0.557,990.0
user_513,0,0,0,1000000000,0.7921,990.0
user_514,0,100000000,96200000,0,0.038,300.0
user_515,0,50000000,28300000,10000000,0.434,300.0
user_516,0,0,0,10000000,0.0426,990.0
user_517,0,100000000,75600000,0,0.244,300.0
user_518,0,1000000000,907900000,50000000,0.0921,300.0
user_519,0,1000000000,39399999,500000000,0.9606,485.65
user_520,0,0,0,100000000,0.1688,990.0
user_521,0,0,0,10000000,0.1501,990.0
user_522,0,0,0,10000000000,0.9721,990.0
user_523,0,1000000000,484000000,50000000000,0.516,990.0
user_524,0,0,0,10000000000,0.758,990.0
user_525,0,0,0,5000000000,0.3273,990.0
user_526,0,1000000000,467099999,100000000000,0.5329,990.0
user_527,5,50000000,49655000,10000000,0.0069,300.0
user_528,0,0,0,1000000000,0.4088,990.0
user_529,0,1000000000,444899999,100000000,0.5551,300.0
user_530,0,1000000000,485600000,500000000,0.5144,300.0
user_531,0,10000000,5942000,50000000000,0.4058,990.0
user_532,0,1000000000,212099999,50000000000,0.7879,990.0
user_533,0,10000000,4984000,100000000,0.5016,990.0
user_534,0,0,0,10000000000,0.6361,990.0
user_535,0,100000000,81540000,500000000,0.1846,973.11
user_536,0,1000000000,138499999,50000000000,0.8615,990.0
user_537,0,0,0,10000000,0.3628,990.0
user_538,0,0,0,100000000,0.4821,990.0
user_539,0,500000000,323899999,50000000,0.3522,300.0
user_540,5,0,0,5000000000,0.8919,990.0
user_541,0,0,0,10000000,0.9007,990.0
